"ENTREZID","logFC","p.value","FDR","significance"
"200424",0.570620313271482,0.00566378973634448,0.432655631297114,"not significant"
"1130",-0.806455612872524,0.0057814344921009,0.433598008945268,"not significant"
"117583",-1.41605505467334,0.00584544430880341,0.433598008945268,"not significant"
"122773",-1.33175695580764,0.00573561028561796,0.433598008945268,"not significant"
"1740",-0.602106697677474,0.00585879592359806,0.433598008945268,"not significant"
"225",-1.25691639675995,0.00583368303442397,0.433598008945268,"not significant"
"22927",-0.856749737064278,0.00586343558725114,0.433598008945268,"not significant"
"286097",-1.70311181898285,0.00586638270375695,0.433598008945268,"not significant"
"5210",0.501947168545011,0.00587560664568243,0.433598008945268,"not significant"
"5332",-2.93503761945674,0.00576432665505602,0.433598008945268,"not significant"
"643529",-1.31928910805115,0.00578344372445057,0.433598008945268,"not significant"
"84460",-1.29395802151749,0.0057950592367604,0.433598008945268,"not significant"
"6376",-1.22736381243064,0.00594373379392663,0.436320184867259,"not significant"
"728833",2.73478041122703,0.00594899122821943,0.436320184867259,"not significant"
"100033428",-0.894283433444628,0.00739052483028132,0.43853025956016,"not significant"
"100033435",-1.00818349409725,0.00696823444410519,0.43853025956016,"not significant"
"100033443",-2.70643096597366,0.00777406642426296,0.43853025956016,"not significant"
"100033445",-0.929923473688732,0.00763835148693192,0.43853025956016,"not significant"
"100033447",-2.23105416515112,0.00601338289869908,0.43853025956016,"not significant"
"100033816",-2.69443237204046,0.00767415073037858,0.43853025956016,"not significant"
"100036563",-0.970024887589518,0.00783815644104527,0.43853025956016,"not significant"
"100132741",-2.26403190657023,0.00672107903796765,0.43853025956016,"not significant"
"100288805",-0.618037089716573,0.00754729420842038,0.43853025956016,"not significant"
"100506990",-0.637211189932176,0.0078682342681434,0.43853025956016,"not significant"
"100507533",1.10423442256889,0.00737056086943963,0.43853025956016,"not significant"
"101928509",-0.936740741521961,0.00726475618513091,0.43853025956016,"not significant"
"10333",1.15750559391299,0.00626476083936407,0.43853025956016,"not significant"
"10488",-0.600189810922861,0.00706162508092907,0.43853025956016,"not significant"
"1058",0.730062478571942,0.0060608886352123,0.43853025956016,"not significant"
"1062",2.11814214951904,0.00601621096118725,0.43853025956016,"not significant"
"1066",-1.91108756585385,0.00634268044119733,0.43853025956016,"not significant"
"11030",-1.2304247580479,0.00654057583975892,0.43853025956016,"not significant"
"11226",0.687124454878355,0.00765445661361624,0.43853025956016,"not significant"
"114928",-0.562913843797008,0.00712310343033434,0.43853025956016,"not significant"
"116328",-0.607141852637955,0.00667816557105627,0.43853025956016,"not significant"
"119504",-0.789372478750781,0.00776984112758935,0.43853025956016,"not significant"
"119710",-0.896007607225767,0.00715569760104563,0.43853025956016,"not significant"
"128",-0.905496082689462,0.00608017288938581,0.43853025956016,"not significant"
"145788",-0.574024031018407,0.00615338363552207,0.43853025956016,"not significant"
"153090",-0.469054100098538,0.00727154469710847,0.43853025956016,"not significant"
"169200",-0.384096715509315,0.00701009387632449,0.43853025956016,"not significant"
"201475",-0.796862145542167,0.00736968287088884,0.43853025956016,"not significant"
"202052",-0.659617967253351,0.00641476934858131,0.43853025956016,"not significant"
"22841",-1.00363493290369,0.0073874863762489,0.43853025956016,"not significant"
"23052",-0.521302354577011,0.00674477101839368,0.43853025956016,"not significant"
"23111",-1.08941401987719,0.00747243769312916,0.43853025956016,"not significant"
"23321",-0.740976020825431,0.00656315172760326,0.43853025956016,"not significant"
"25802",-2.72076840326667,0.00784250806487293,0.43853025956016,"not significant"
"2720",0.713949847748426,0.00759909257051584,0.43853025956016,"not significant"
"29966",-0.87615315344938,0.00730135091872648,0.43853025956016,"not significant"
"3161",1.29776597187876,0.00710172313860989,0.43853025956016,"not significant"
"338433",-2.18858205065104,0.00701259274429045,0.43853025956016,"not significant"
"3624",1.45432238199719,0.00657553617086243,0.43853025956016,"not significant"
"3707",-1.30034262609641,0.00767191180031577,0.43853025956016,"not significant"
"3717",-0.534751374024834,0.00731736390485287,0.43853025956016,"not significant"
"3832",2.70503555968585,0.00784195776220993,0.43853025956016,"not significant"
"387496",-0.900900689970719,0.00725153206601183,0.43853025956016,"not significant"
"388335",-0.776156296381632,0.00619225071177176,0.43853025956016,"not significant"
"3963",0.636470934074012,0.0075373754538806,0.43853025956016,"not significant"
"399979",-0.827520188359514,0.00675109988385692,0.43853025956016,"not significant"
"4147",-2.00893548961808,0.00663910601431641,0.43853025956016,"not significant"
"441389",-0.935853527717209,0.00646258173561085,0.43853025956016,"not significant"
"441501",-2.00271583373621,0.00622787164937948,0.43853025956016,"not significant"
"4751",1.10917838884324,0.00618916261504826,0.43853025956016,"not significant"
"51512",0.51935713058581,0.00680912561488819,0.43853025956016,"not significant"
"51619",-0.577621302418375,0.00714299872373002,0.43853025956016,"not significant"
"51778",-0.699836140208581,0.00764093556829971,0.43853025956016,"not significant"
"54536",-0.744359613981916,0.00668520212495212,0.43853025956016,"not significant"
"54558",-0.861518816518343,0.00786723343463929,0.43853025956016,"not significant"
"54660",-1.04242707263632,0.00606456777773859,0.43853025956016,"not significant"
"55248",0.690078352981512,0.00654695693556959,0.43853025956016,"not significant"
"5577",-2.16354680524488,0.00661840041395247,0.43853025956016,"not significant"
"55970",-1.13332007641637,0.00693534625105235,0.43853025956016,"not significant"
"56255",-0.947277569424834,0.0076890053001727,0.43853025956016,"not significant"
