"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.16322837896562,0.320516189382832,0.00225968709069686,52.7262165217041,0.368328842013167,"116159","CYYR1",0.0420715309076601
1.16438106955526,0.155800185077475,1.77827308841565e-05,0,0,"1163","CKS1B",0.00873739301613006
1.74019536706638,0.245653805160307,2.65439971605572e-05,5.02227966880428,0.0258404931158414,"1164","CKS2",0.00938120741753379
-2.00308576890166,0.58920515159224,0.000943042776054749,85.1602043791966,2.23410050238835,"116496","NIBAN1",0.0306457765042495
-2.39456657047204,0.503101275157803,0.00120644608150542,71.7003908989799,1.05035038746867,"119587","CPXM2",0.0335688623092909
-1.4089850936124,0.63290650379071,0.00263042206509831,76.7779675811235,2.10694703097739,"12","SERPINA3",0.0443221359643616
-1.13218287957103,0.208525251150426,0.000577869784681913,42.9472297383627,0.110163782418066,"122525","DORIP1",0.0256335891337045
-2.32290206688976,0.65448962912842,0.000432018759265639,91.1085106777679,2.82404313396474,"126393","HSPB6",0.0228425666808564
-7.27179986668784,0.671185246987094,4.23515170842853e-05,77.0691570325934,2.64863254763972,"1264","CNN1",0.0100167968616243
-1.84607014223647,0.441369493391596,0.00163148018575745,78.2935881399285,0.868939627984437,"127435","PODN",0.0372210286999818
-1.67845830272041,0.549393843660257,0.00197475573220418,58.4720313191931,1.21316715334378,"1292","COL6A2",0.0401577753606713
1.89892706660473,0.324403916982849,0.0026003362212259,70.9169958358622,0.443844530212428,"132299","OCIAD2",0.0441584838646118
-2.20415950542563,0.643811069563753,0.00151291878597577,89.357156716643,2.51600153910322,"1346","COX7A1",0.036338876291133
-1.06549611318684,0.416646294840476,0.0022975875973877,51.8877543250999,0.604462549851676,"1359","CPA3",0.0422007607931455
1.13743332267587,0.41021222530904,0.00338141616265845,68.8121841773239,0.661917893931144,"1366","CLDN7",0.0490414892705216
-1.50204522559747,0.312381928868399,0.00145625083186705,52.6164249217867,0.406420078336807,"137872","ADHFE1",0.0360564167799063
-1.23742546307735,0.238995772247869,0.000336335305528595,0,0,"139818","DOCK11",0.0206569351520535
